10,mis,1,2,3,2,0,9,6
10,cae,2,1,7,0,3,10,5
10,les,1,2,2,1,2,11,4
10,ti,1,1,3,2,1,12,3
10,bus,1,1,5,3,0,13,2
10,i,1,1,3,0,1,14,1
10,rae,2,0,7,1,0,15,0
11,urbs,1,3,5,0,0,0,15
11,an,1,2,1,0,2,1,14
11,ti,1,1,3,1,1,2,13
11,qua,1,1,1,2,0,3,12
11,fu,1,0,5,0,1,4,11
11,it,1,2,3,1,0,5,10
11,tu,1,1,5,0,2,6,9
11,ri,1,0,3,1,1,7,8
11,i,1,1,3,2,0,8,7
11,ten,1,2,2,0,2,9,6
11,u,1,0,5,1,2,10,5
11,e,1,1,2,2,1,11,4
11,re,1,1,2,2,0,12,3
11,co,1,1,4,0,2,13,2
11,lo,1,1,4,1,1,14,1
11,ni,1,0,3,2,0,15,0
12,kart,1,2,1,0,2,0,15
12,ha,1,1,1,1,1,1,14
12,go,0,0,4,2,0,2,13
12,i,1,1,3,0,3,3,12
12,ta,1,1,1,1,2,4,11
12,li,1,0,3,2,1,5,10
12,am,1,2,1,3,0,6,9
12,cont,1,2.5,4,0,1,7,8
12,ra,1,1,1,1,0,8,7
12,ti,1,1,3,0,4,9,6
12,be,1,1,2,1,3,10,5
12,ri,1,1,3,2,2,11,4
12,na,1,1,1,3,1,12,3
12,que,1,1,2,4,0,13,2
12,lon,1,2,4,0,1,14,1
12,ge,1,0,2,1,0,15,0
13,os,1,2,4,0,2,0,16
13,ti,1,0,3,1,1,1,15
13,a,1,1,1,2,0,2,14
13,di,1,1,3,0,1,3,13
13,ves,1,1,2,1,0,4,12
13,o,1,1,4,0,1,5,11
13,pum,1,3,5,1,0,6,10
13,stu,1,1,5,0,3,7,9
13,di,1,0,3,1,2,8,8
13,is,1,2,3,2,1,9,7
13,que,0,0,2,3,0,10,6
13,as,1,2,1,0,3,11,5
13,per,1,2,2,1,2,12,4
13,ri,1,1,3,2,1,13,3
13,ma,1,1,1,3,0,14,2
13,bel,1,2,2,0,1,15,1
13,li,1,0,3,1,0,16,0
14,quam,1,2,1,0,0,0,13
14,ju,1,1,5,0,1,1,12
14,no,1,1,4,1,0,2,11
14,fer,1,2,2,0,1,3,10
14,tur,1,2,5,1,0,4,9
14,ter,1,2,2,0,1,5,8
14,ris,1,2,3,1,0,6,7
14,ma,1,1,1,0,1,7,6
14,gis,1,1,3,1,0,8,5
14,om,1,2,4,0,2,9,4
14,ni,1,1,3,1,1,10,3
14,bus,1,1,5,2,0,11,2
14,u,1,1,5,0,1,12,1
14,nam,1,1,1,1,0,13,0
15,post,1,2,4,0,3,0,15
15,ha,1,1,1,1,2,1,14
15,bi,1,1,3,2,1,2,13
15,ta,1,1,1,3,0,3,12
15,co,1,1,4,0,3,4,11
15,lu,1,0,5,1,2,5,10
15,is,1,2,3,2,1,6,9
15,se,1,1,2,3,0,7,8
15,sa,1,1,1,0,1,8,7
15,mo,0,0,4,1,0,9,6
15,hic,1,1,3,0,0,10,5
15,il,1,2,3,0,2,11,4
15,li,1,0,3,1,1,12,3
15,us,1,1,5,2,0,13,2
15,ar,1,2,1,0,1,14,1
15,ma,1,0,1,1,0,15,0
16,hic,1,2,3,0,0,0,14
16,cur,1,2,5,0,1,1,13
16,rus,1,2,5,1,0,2,12
16,fu,1,0,5,0,1,3,11
16,it,1,1,3,1,0,4,10
16,hoc,1,1.5,4,0,0,5,9
16,reg,1,2,2,0,1,6,8
16,num,1,2,5,1,0,7,7
16,de,1,0,2,0,1,8,6
16,a,1,1,1,1,0,9,5
16,gen,1,2,2,0,2,10,4
16,ti,1,1,3,1,1,11,3
16,bus,1,1,5,2,0,12,2
16,es,1,2,2,0,1,13,1
16,se,1,0,2,1,0,14,0
17,si,1,1,3,0,0,0,13
17,qua,1,1,1,0,0,1,12
17,fa,1,1,1,0,1,2,11
17,ta,1,1,1,1,0,3,10
17,si,1,1,3,0,1,4,9
17,nant,1,3,1,1,0,5,8
17,jam,1,2,1,0,0,6,7
17,tum,1,2,5,0,0,7,6
17,ten,1,2,2,0,2,8,5
17,dit,1,2,3,1,1,9,4
17,que,1,1,2,2,0,10,3
17,fo,1,1,4,0,2,11,2
17,vet,1,2,2,1,1,12,1
17,que,1,0,2,2,0,13,0
18,pro,1,1,4,0,3,0,15
18,ge,1,1,2,1,2,1,14
18,ni,1,0,3,2,1,2,13
18,em,1,2,2,3,0,3,12
18,sed,1,1,2,0,0,4,11
18,e,1,1,2,0,1,5,10
18,nim,1,2.5,3,1,0,6,9
18,tro,1,1,4,0,2,7,8
18,ja,1,1,1,1,1,8,7
18,no,0,0,4,2,0,9,6
18,a,1,1,1,0,0,10,5
18,san,1,2,1,0,2,11,4
18,gui,1,1,3,1,1,12,3
18,ne,1,1,2,2,0,13,2
18,du,1,1,5,0,1,14,1
18,ci,1,0,3,1,0,15,0
19,au,2,1,9,0,3,0,14
19,di,1,0,3,1,2,1,13
19,e,1,1,2,2,1,2,12
19,rat,1,2,1,3,0,3,11
19,tu,1,1,5,0,2,4,10
19,ri,1,0,3,1,1,5,9
19,as,1,1,1,2,0,6,8
19,o,1,1,4,0,1,7,7
19,lim,1,2,3,1,0,8,6
19,quae,2,1,7,0,0,9,5
19,ver,1,2,2,0,2,10,4
19,te,1,1,2,1,1,11,3
19,ret,1,1,2,2,0,12,2
19,ar,1,2,1,0,1,13,1
19,ces,1,1,2,1,0,14,0
20,hinc,1,3,3,0,0,0,13
20,po,1,1,4,0,2,1,12
20,pu,1,1,5,1,1,2,11
20,lum,1,2,5,2,0,3,10
20,la,1,1,1,0,1,4,9
20,te,1,1,2,1,0,5,8
20,re,1,1,2,0,1,6,7
20,gem,1,2,2,1,0,7,6
20,bel,1,2,2,0,2,8,5
20,lo,1,1,4,1,1,9,4
20,que,1,1,2,2,0,10,3
20,su,1,1,5,0,2,11,2
20,per,1,2,2,1,1,12,1
20,bum,1,1,5,2,0,13,0
21,ven,1,2,2,0,2,0,15
21,tu,1,1,5,1,1,1,14
21,rum,0,0,5,2,0,2,13
21,ex,1,3,2,0,3,3,12
21,ci,1,1,3,1,2,4,11
21,di,1,0,3,2,1,5,10
21,o,1,1,4,3,0,6,9
21,li,1,1,3,0,2,7,8
21,by,1,0,6,1,1,8,7
21,ae,2,1,7,2,0,9,6
21,sic,1,2,3,0,0,10,5
21,vol,1,2,4,0,2,11,4
21,ve,1,1,2,1,1,12,3
21,re,1,1,2,2,0,13,2
21,par,1,2,1,0,1,14,1
21,cas,1,1,1,1,0,15,0
22,id,1,2,3,0,0,0,15
22,me,1,1,2,0,2,1,14
22,tu,1,0,5,1,1,2,13
22,ens,1,3,2,2,0,3,12
22,ve,1,1,2,0,3,4,11
22,te,1,1,2,1,2,5,10
22,ris,1,2,3,2,1,6,9
22,que,1,1,2,3,0,7,8
22,me,1,1,2,0,1,8,7
22,mor,1,2,4,1,0,9,6
22,sa,1,1,1,0,3,10,5
22,tur,1,2,5,1,2,11,4
22,ni,1,0,3,2,1,12,3
22,a,1,1,1,3,0,13,2
22,bel,1,2,2,0,1,14,1
22,li,1,0,3,1,0,15,0
23,pri,1,1,3,0,1,0,13
23,ma,1,1,1,1,0,1,12
23,quod,1,1,4,0,0,2,11
23,ad,1,2.5,1,0,0,3,10
23,tro,1,1,4,0,1,4,9
23,jam,1,2.5,1,1,0,5,8
23,pro,1,1,4,0,0,6,7
23,ca,1,1,1,0,1,7,6
23,ris,1,2,3,1,0,8,5
23,ges,1,2,2,0,2,9,4
23,se,1,1,2,1,1,10,3
23,rat,1,1,1,2,0,11,2
23,ar,1,2,1,0,1,12,1
23,gis,1,1,3,1,0,13,0
24,nec,1,2,2,0,1,0,15
24,dum,0,0,5,1,0,1,14
24,e,1,1,2,0,2,2,13
24,ti,1,0,3,1,1,3,12
24,am,1,2,1,2,0,4,11
24,cau,2,1,9,0,1,5,10
24,sae,0,0,7,1,0,6,9
24,i,1,1,3,0,2,7,8
24,ra,1,1,1,1,1,8,7
24,rum,1,2,5,2,0,9,6
24,sae,2,1,7,0,2,10,5
24,vi,1,1,3,1,1,11,4
24,que,1,1,2,2,0,12,3
24,do,1,1,4,0,2,13,2
24,lo,1,1,4,1,1,14,1
24,res,1,1,2,2,0,15,0
25,ex,1,3,2,0,3,0,15
25,ci,1,1,3,1,2,1,14
25,de,1,1,2,2,1,2,13
25,rant,1,2,1,3,0,3,12
25,a,1,1,1,0,2,4,11
25,ni,1,1,3,1,1,5,10
25,mo,1,1,4,2,0,6,9
25,ma,1,1,1,0,1,7,8
25,net,1,1,2,1,0,8,7
25,al,1,2,1,0,1,9,6
25,ta,1,1,1,1,0,10,5
25,men,1,2,2,0,1,11,4
25,te,1,1,2,1,0,12,3
25,re,1,1,2,0,2,13,2
25,pos,1,2,4,1,1,14,1
25,tum,1,1,5,2,0,15,0
26,ju,1,1,5,0,3,0,15
26,di,1,1,3,1,2,1,14
26,ci,1,0,3,2,1,2,13
26,um,1,2,5,3,0,3,12
26,pa,1,1,1,0,2,4,11
26,ri,1,1,3,1,1,5,10
26,dis,1,3.5,3,2,0,6,9
26,spre,1,1,2,0,2,7,8
26,tae,2,1,7,1,1,8,7
26,que,0,0,2,2,0,9,6
26,in,1,2,3,0,3,10,5
26,ju,1,1,5,1,2,11,4
26,ri,1,0,3,2,1,12,3
26,a,1,1,1,3,0,13,2
26,for,1,2,4,0,1,14,1
26,mae,2,0,7,1,0,15,0
27,et,1,2,2,0,0,0,15
27,ge,1,1,2,0,1,1,14
27,nus,1,1,5,1,0,2,13
27,in,1,2,3,0,2,3,12
27,vi,1,1,3,1,1,4,11
27,sum,0,0,5,2,0,5,10
27,et,1,1.5,2,0,0,6,9
27,rap,1,2,1,0,1,7,8
27,ti,1,1,3,1,0,8,7
27,ga,1,1,1,0,3,9,6
27,nu,1,1,5,1,2,10,5
27,me,1,1,2,2,1,11,4
27,dis,1,1,3,3,0,12,3
27,ho,1,1,4,0,2,13,2
27,no,1,1,4,1,1,14,1
27,res,1,1,2,2,0,15,0
28,his,1,1,3,0,0,0,13
28,ac,1,2,1,0,2,1,12
28,cen,1,2,2,1,1,2,11
28,sa,1,1,1,2,0,3,10
28,su,1,1,5,0,1,4,9
28,per,1,2,2,1,0,5,8
28,jac,1,2,1,0,2,6,7
28,ta,1,1,1,1,1,7,6
28,tos,1,1,4,2,0,8,5
28,ae,2,1,7,0,2,9,4
28,quo,1,1,4,1,1,10,3
28,re,1,1,2,2,0,11,2
28,to,1,1,4,0,1,12,1
28,to,1,0,4,1,0,13,0
29,tro,1,0,4,0,1,0,16
29,as,1,2,1,1,0,1,15
29,re,1,1,2,0,3,2,14
29,li,1,1,3,1,2,3,13
29,qui,1,0,3,2,1,4,12
29,as,1,2,1,3,0,5,11
29,da,1,1,1,0,1,6,10
29,na,1,0,1,1,1,7,9
29,um,0,0,5,1,0,8,8
29,at,1,2,1,0,1,9,7
29,que,0,0,2,1,0,10,6
29,im,1,2,3,0,2,11,5
29,mi,1,1,3,1,1,12,4
29,tis,1,1,3,2,0,13,3
29,ac,1,1,1,0,2,14,2
29,hil,1,2,3,1,1,15,1
29,li,1,0,3,2,0,16,0
30,ar,1,2,1,0,2,0,13
30,ce,1,1,2,1,1,1,12
30,bat,1,1.5,1,2,0,2,11
30,lon,1,2,4,0,1,3,10
30,ge,1,1,2,1,0,4,9
30,la,1,1,1,0,2,5,8
30,ti,1,0,3,1,1,6,7
30,o,1,1,4,2,0,7,6
30,mul,1,2,5,0,2,8,5
30,tos,1,2,4,1,1,9,4
30,que,1,1,2,2,0,10,3
30,per,1,1,2,0,0,11,2
30,an,1,2,1,0,1,12,1
30,nos,1,1,4,1,0,13,0
31,er,1,2,2,0,2,0,14
31,ra,1,1,1,1,1,1,13
31,bant,1,2,1,2,0,2,12
31,ac,1,2,1,0,1,3,11
31,ti,1,1,3,1,0,4,10
31,fa,1,1,1,0,1,5,9
31,tis,1,2,3,1,0,6,8
31,ma,1,1,1,0,2,7,7
31,ri,1,0,3,1,1,8,6
31,a,0,0,1,2,0,9,5
31,om,1,2,4,0,2,10,4
31,ni,1,0,3,1,1,11,3
31,a,1,1,1,2,0,12,2
31,cir,1,2,3,0,1,13,1
31,cum,1,1,5,1,0,14,0
32,tan,1,2,1,0,1,0,13
32,tae,2,1,7,1,0,1,12
32,mo,1,1,4,0,1,2,11
32,lis,1,1,3,1,0,3,10
32,e,1,1,2,0,1,4,9
32,rat,1,1.5,1,1,0,5,8
32,ro,1,1,4,0,2,6,7
32,ma,1,1,1,1,1,7,6
32,nam,1,2,1,2,0,8,5
32,con,1,2,4,0,2,9,4
32,de,1,1,2,1,1,10,3
32,re,1,1,2,2,0,11,2
32,gen,1,2,2,0,1,12,1
32,tem,1,1,2,1,0,13,0
33,vix,1,2,3,0,0,0,13
33,e,1,1,2,0,0,1,12
33,cons,1,3,4,0,2,2,11
33,pec,1,2,2,1,1,3,10
33,tu,1,1,5,2,0,4,9
33,si,1,1,3,0,2,5,8
33,cu,1,1,5,1,1,6,7
33,lae,2,1,7,2,0,7,6
33,tel,1,2,2,0,2,8,5
33,lu,1,1,5,1,1,9,4
33,ris,1,1,3,2,0,10,3
33,in,1,1,3,0,0,11,2
33,al,1,2,1,0,1,12,1
33,tum,1,1,5,1,0,13,0
34,ve,1,1,2,0,1,0,15
34,la,1,1,1,1,0,1,14
34,da,1,1,1,0,1,2,13
34,bant,1,2.5,1,1,0,3,12
34,lae,2,1,7,0,1,4,11
34,ti,0,0,3,1,0,5,10
34,et,1,3,2,0,0,6,9
34,spu,1,1,5,0,1,7,8
34,mas,1,2,1,1,0,8,7
34,sa,1,1,1,0,1,9,6
34,lis,1,1,3,1,0,10,5
34,ae,2,1,7,0,1,11,4
34,re,1,2,2,1,0,12,3
34,ru,1,0,5,0,2,13,2
34,e,1,1,2,1,1,14,1
34,bant,1,2,1,1,0,15,0
35,cum,1,2,5,0,0,0,13
35,ju,1,1,5,0,1,1,12
35,no,0,0,4,1,0,2,11
35,ae,2,1,7,0,2,3,10
35,ter,1,2,2,1,1,4,9
35,num,1,2,5,2,0,5,8
35,ser,1,2,2,0,1,6,7
35,vans,1,3,1,1,0,7,6
35,sub,1,2,5,0,0,8,5
35,pec,1,2,2,0,2,9,4
35,to,1,1,4,1,1,10,3
35,re,1,1,2,2,0,11,2
35,vul,1,2,5,0,1,12,1
35,nus,1,1,5,1,0,13,0
36,haec,2,2,7,0,0,0,13
36,se,1,1,2,0,1,1,12
36,cum,1,2,5,1,0,2,11
36,me,1,1,2,0,1,3,10
36,ne,0,0,2,1,0,4,9
36,in,1,2,3,0,2,5,8
36,cep,1,2,2,1,1,6,7
36,to,1,1,4,2,0,7,6
36,de,1,1,2,0,3,8,5
36,sis,1,2,3,1,2,9,4
36,te,1,1,2,2,1,10,3
36,re,1,1,2,3,0,11,2
36,vic,1,2,3,0,1,12,1
36,tam,1,1,1,1,0,13,0
37,nec,1,2,2,0,0,0,15
37,pos,1,2,4,0,1,1,14
37,se,0,0,2,1,0,2,13
37,i,1,1,3,0,3,3,12
37,ta,1,1,1,1,2,4,11
37,li,1,0,3,2,1,5,10
37,a,1,1,1,3,0,6,9
37,teuc,2,1.5,11,0,2,7,8
37,ro,1,1,4,1,1,8,7
37,rum,0,0,5,2,0,9,6
37,a,1,1,1,0,3,10,5
37,ver,1,2,2,1,2,11,4
37,te,1,1,2,2,1,12,3
37,re,1,1,2,3,0,13,2
37,re,1,1,2,0,1,14,1
37,gem,1,1,2,1,0,15,0
38,quip,1,2,3,0,1,0,14
38,pe,1,1,2,1,0,1,13
38,ve,1,1,2,0,1,2,12
38,tor,1,2,4,1,0,3,11
38,fa,1,1,1,0,1,4,10
38,tis,1,2,3,1,0,5,9
38,pal,1,2,1,0,2,6,8
38,las,1,2,1,1,1,7,7
38,ne,0,0,2,2,0,8,6
38,e,1,2,2,0,3,9,5
38,xu,1,1,5,1,2,10,4
38,re,1,1,2,2,1,11,3
38,re,1,1.5,2,3,0,12,2
38,clas,1,2,1,0,1,13,1
38,sem,1,1,2,1,0,14,0
39,ar,1,2,1,0,2,0,15
39,gi,1,1,3,1,1,1,14
39,vum,0,0,5,2,0,2,13
39,at,1,2,1,0,1,3,12
39,que,0,0,2,1,0,4,11
39,ip,1,2,3,0,1,5,10
39,sos,1,2,4,1,0,6,9
39,po,1,1,4,0,2,7,8
39,tu,1,0,5,1,1,8,7
39,it,1,2,3,2,0,9,6
39,sum,1,2,5,0,3,10,5
39,mer,1,2,2,1,2,11,4
39,ge,1,1,2,2,1,12,3
39,re,1,1,2,3,0,13,2
39,pon,1,2,4,0,1,14,1
39,to,1,0,4,1,0,15,0
40,u,1,1,5,0,2,0,15
40,ni,1,0,3,1,1,1,14
40,us,1,1,5,2,0,2,13
40,ob,1,2,4,0,0,3,12
40,no,1,2,4,0,1,4,11
40,xam,0,0,1,1,0,5,10
40,et,1,2,2,0,0,6,9
40,fu,1,1,5,0,2,7,8
40,ri,1,0,3,1,1,8,7
40,as,1,1,1,2,0,9,6
40,a,1,1,1,0,2,10,5
40,ja,1,1,1,1,1,11,4
40,cis,1,1,3,2,0,12,3
40,o,1,0,4,0,2,13,2
40,i,1,1,3,1,1,14,1
40,lei,2,0,10,2,0,15,0
41,ip,1,2,3,0,1,0,16
41,sa,1,1,1,1,0,1,15
41,jo,1,1,4,0,1,2,14
41,vis,1,2,3,1,0,3,13
41,ra,1,1,1,0,2,4,12
41,pi,1,1,3,1,1,5,11
41,dum,1,2,5,2,0,6,10
41,ja,1,1,1,0,3,7,9
41,cu,1,1,5,1,2,8,8
41,la,1,1,1,2,1,9,7
41,ta,0,0,1,3,0,10,6
41,e,1,1,2,0,0,11,5
41,nu,1,1,5,0,2,12,4
41,bi,1,1,3,1,1,13,3
41,bus,1,1,5,2,0,14,2
41,ig,1,2,3,0,1,15,1
41,nem,1,1,2,1,0,16,0
42,dis,1,2,3,0,3,0,14
42,je,1,1,2,1,2,1,13
42,cit,1,2,3,2,1,2,12
42,que,1,1,2,4,0,3,11
42,ra,1,1,1,0,1,4,10
42,tes,1,1,2,1,0,5,9
42,e,1,1,2,0,3,6,8
42,ver,1,2,2,1,2,7,7
42,tit,1,2,3,2,1,8,6
42,que,0,0,2,3,0,9,5
42,ae,2,1,7,0,2,10,4
42,quo,1,1,4,1,1,11,3
42,ra,1,1,1,2,0,12,2
42,ven,1,2,2,0,1,13,1
42,tis,1,1,3,1,0,14,0
43,il,1,2,3,0,1,0,13
43,lum,0,0,5,1,0,1,12
43,exs,1,4,2,0,3,2,11
43,pi,1,1,3,1,2,3,10
43,ran,1,2,1,2,1,4,9
43,tem,1,2.5,2,3,0,5,8
43,trans,1,3,1,0,2,6,7
43,fi,1,2,3,1,1,7,6
43,xo,1,1,4,2,0,8,5
43,pec,1,2,2,0,2,9,4
43,to,1,1,4,1,1,10,3
43,re,1,2,2,2,0,11,2
43,flam,1,2,1,0,1,12,1
43,mas,1,1,1,1,0,13,0
44,tur,1,2,5,0,2,0,16
44,bi,1,1,3,1,1,1,15
44,ne,1,1,2,2,0,2,14
44,cor,1,2,4,0,3,3,13
44,ri,1,1,3,1,2,4,12
44,pu,1,0,5,2,1,5,11
44,it,1,3,3,3,0,6,10
44,sco,1,1,4,0,3,7,9
44,pu,1,1,5,1,2,8,8
44,lo,1,1,4,2,1,9,7
44,que,0,0,2,3,0,10,6
44,in,1,2,3,0,2,11,5
44,fi,1,2,3,1,1,12,4
44,xit,1,1,3,2,0,13,3
44,a,1,1,1,0,2,14,2
44,cu,1,1,5,1,1,15,1
44,to,1,0,4,2,0,16,0
45,ast,1,2,1,0,0,0,14
45,e,1,1,2,0,1,1,13
45,go,1,1,4,1,0,2,12
45,quae,2,1,7,0,0,3,11
45,di,1,1,3,0,1,4,10
45,vum,0,0,5,1,0,5,9
45,in,1,2,3,0,2,6,8
45,ce,1,1,2,1,1,7,7
45,do,1,1,4,2,0,8,6
45,re,1,1,2,0,2,9,5
45,gi,1,1,3,1,1,10,4
45,na,1,1,1,2,0,11,3
45,jo,1,1,4,0,2,12,2
45,vis,1,2,3,1,1,13,1
45,que,1,0,2,2,0,14,0
46,et,1,2,2,0,0,0,13
46,so,1,1,4,0,1,1,12
46,ror,1,1,4,1,0,2,11
46,et,1,2,2,0,0,3,10
46,con,1,2,4,0,1,4,9
46,junx,1,3,5,1,0,5,8
46,u,1,1,5,0,1,6,7
46,na,1,1,1,1,0,7,6
46,cum,1,2,5,0,0,8,5
46,gen,1,2,2,0,1,9,4
46,te,1,1,2,1,0,10,3
46,tot,1,1,4,0,0,11,2
46,an,1,2,1,0,1,12,1
46,nos,1,1,4,1,0,13,0
47,bel,1,2,2,0,1,0,14
47,la,1,1,1,1,0,1,13
47,ge,1,1,2,0,1,2,12
47,ro,0,0,4,1,0,3,11
47,et,1,2,2,0,0,4,10
47,quis,1,2,3,0,1,5,9
47,quam,1,2,1,1,0,6,8
47,nu,1,1,5,0,1,7,7
47,men,1,2,2,1,0,8,6
47,ju,1,1,5,0,2,9,5
47,no,1,1,4,1,1,10,4
47,nis,1,1,3,2,0,11,3
47,a,1,1,1,0,2,12,2
47,do,1,1,4,1,1,13,1
47,rat,1,1,1,2,0,14,0
48,prae,2,1,7,0,3,0,14
48,te,1,1,2,1,2,1,13
48,re,1,0,2,2,1,2,12
48,a,0,0,1,3,0,3,11
48,aut,2,2,9,0,0,4,10
48,supp,1,2.5,5,0,1,5,9
48,lex,1,2,2,1,0,6,8
48,a,1,1,1,0,1,7,7
48,ris,1,1,3,1,0,8,6
48,im,1,2,3,0,2,9,5
48,po,1,1,4,1,1,10,4
48,net,1,1,2,2,0,11,3
48,ho,1,1,4,0,2,12,2
48,no,1,1,4,1,1,13,1
48,rem,1,1,2,2,0,14,0
